,DayAheadForecast,LoadFactor,MonitoredCapacity,MostRecentForecast,WeekAheadForecast
2016-04-22 09:30:00,909.55,46.35,2952.78,1062.94,
2016-04-22 09:45:00,942.07,49.53,2952.78,1115.57,
2016-04-22 10:00:00,971.01,51.36,2952.78,1166.21,
2016-04-22 10:15:00,994.76,52.13,2952.78,1210.01,
2016-04-22 10:30:00,1006.57,51.5,2952.78,1234.13,
2016-04-22 10:45:00,1006.25,49.63,2952.78,1237.88,
2016-04-22 11:00:00,1000.69,47.66,2952.78,1233.11,
2016-04-22 11:15:00,989.79,45.77,2952.78,1218.28,
2016-04-22 11:30:00,974.05,43.48,2952.78,1193.94,
2016-04-22 11:45:00,955.75,41.39,2952.78,1165.9,
2016-04-22 12:00:00,935.35,40.3,2952.78,1135.28,
2016-04-22 12:15:00,912.65,38.98,2952.78,1103.86,
2016-04-22 12:30:00,887.65,38.1,2952.78,1071.23,
2016-04-22 12:45:00,861.08,37.71,2952.78,1035.55,
2016-04-22 13:00:00,832.39,37.07,2952.78,996.75,
2016-04-22 13:15:00,800.0,36.13,2952.78,953.47,
2016-04-22 13:30:00,762.41,35.55,2952.78,902.62,
2016-04-22 13:45:00,722.05,33.53,2952.78,846.06,
2016-04-22 14:00:00,681.15,31.91,2952.78,789.46,
2016-04-22 14:15:00,639.0,29.64,2952.78,732.43,
2016-04-22 14:30:00,595.85,26.98,2952.78,675.33,
2016-04-22 14:45:00,552.33,24.34,2952.78,618.88,
2016-04-22 15:00:00,508.46,22.04,2952.78,563.09,
2016-04-22 15:15:00,464.82,19.44,2952.78,508.81,
2016-04-22 15:30:00,421.74,17.21,2952.78,456.3,
2016-04-22 15:45:00,378.9,15.21,2952.78,404.62,
2016-04-22 16:00:00,335.74,13.14,2952.78,353.51,
2016-04-22 16:15:00,290.61,11.21,2952.78,303.06,
2016-04-22 16:30:00,247.28,9.55,2952.78,255.88,
2016-04-22 16:45:00,206.85,7.81,2952.78,212.59,
2016-04-22 17:00:00,167.11,6.27,2952.78,169.77,
2016-04-22 17:15:00,127.93,4.95,2952.78,129.41,
2016-04-22 17:30:00,89.5,3.59,2952.78,91.27,
2016-04-22 17:45:00,57.04,2.33,2952.78,58.86,
2016-04-22 18:00:00,34.44,1.3,2952.78,35.28,
2016-04-22 18:15:00,17.72,0.48,2952.78,18.03,
2016-04-22 18:30:00,5.44,0.09,2952.78,5.49,
2016-04-22 18:45:00,0.31,0.0,2952.78,0.3,
2016-04-22 19:00:00,0.0,0.0,2952.78,0.0,
2016-04-22 19:15:00,0.0,0.0,2952.78,0.0,
2016-04-22 19:30:00,0.0,0.0,2952.78,0.0,
2016-04-22 19:45:00,0.0,0.0,2952.78,0.0,
2016-04-22 20:00:00,0.0,0.0,2952.78,0.0,
2016-04-22 20:15:00,0.0,0.0,2952.78,0.0,
2016-04-22 20:30:00,0.0,0.0,2952.78,0.0,
2016-04-22 20:45:00,0.0,0.0,2952.78,0.0,
2016-04-22 21:00:00,0.0,0.0,2952.78,0.0,
2016-04-22 21:15:00,0.0,0.0,2952.78,0.0,
2016-04-22 21:30:00,0.0,0.0,2952.78,0.0,
2016-04-22 21:45:00,0.0,0.0,2952.78,0.0,
2016-04-22 22:00:00,0.0,0.0,2952.78,0.0,
2016-04-22 22:15:00,0.0,0.0,2952.78,0.0,
2016-04-22 22:30:00,0.0,0.0,2952.78,0.0,
2016-04-22 22:45:00,0.0,0.0,2952.78,0.0,
2016-04-22 23:00:00,0.0,0.0,2952.78,0.0,
2016-04-22 23:15:00,0.0,0.0,2952.78,0.0,
2016-04-22 23:30:00,0.0,0.0,2952.78,0.0,
2016-04-22 23:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 00:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 00:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 00:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 00:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 01:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 01:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 01:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 01:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 02:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 02:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 02:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 02:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 03:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 03:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 03:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 03:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 04:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 04:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 04:30:00,3.95,0.0,2952.78,0.0,
2016-04-23 04:45:00,15.69,0.29,2952.78,8.47,
2016-04-23 05:00:00,34.44,1.08,2952.78,31.88,
2016-04-23 05:15:00,65.59,2.25,2952.78,66.44,
2016-04-23 05:30:00,111.58,3.7,2952.78,109.11,
2016-04-23 05:45:00,161.84,5.6,2952.78,164.17,
2016-04-23 06:00:00,212.72,7.77,2952.78,229.81,
2016-04-23 06:15:00,271.04,10.26,2952.78,302.14,
2016-04-23 06:30:00,334.68,12.74,2952.78,374.06,
2016-04-23 06:45:00,401.32,16.23,2952.78,475.96,
2016-04-23 07:00:00,471.96,20.44,2952.78,598.9,
2016-04-23 07:15:00,546.33,24.4,2952.78,729.45,
2016-04-23 07:30:00,622.99,27.75,2952.78,790.36,
2016-04-23 07:45:00,704.0,30.05,2952.78,862.84,
2016-04-23 08:00:00,787.19,29.57,2952.78,936.09,
2016-04-23 08:15:00,866.83,29.45,2952.78,1009.72,
2016-04-23 08:30:00,944.65,27.27,2952.78,1083.46,
2016-04-23 08:45:00,1023.44,26.66,2952.78,1157.0,
2016-04-23 09:00:00,1099.15,30.17,2952.78,1228.3,
2016-04-23 09:15:00,1161.36,31.46,2952.78,1291.3,
2016-04-23 09:30:00,1212.33,35.09,2952.78,1345.91,
2016-04-23 09:45:00,1260.57,33.05,2952.78,1397.42,
2016-04-23 10:00:00,1303.8,32.37,2952.78,1444.44,
2016-04-23 10:15:00,1332.06,35.05,2952.78,1482.95,
2016-04-23 10:30:00,1348.43,38.78,2952.78,1512.03,
2016-04-23 10:45:00,1363.88,41.21,2952.78,1534.17,
2016-04-23 11:00:00,1378.5,40.41,2952.78,1550.63,
2016-04-23 11:15:00,1394.37,40.8,2952.78,1562.87,
2016-04-23 11:30:00,1411.72,40.52,2952.78,1570.24,
2016-04-23 11:45:00,1428.01,39.1,2952.78,1572.14,
2016-04-23 12:00:00,1440.84,42.46,2952.78,1570.25,
2016-04-23 12:15:00,1445.98,40.5,2952.78,1568.12,
2016-04-23 12:30:00,1445.93,41.53,2952.78,1564.29,
2016-04-23 12:45:00,1444.24,44.42,2952.78,1555.67,
2016-04-23 13:00:00,1438.54,45.25,2952.78,1539.66,
2016-04-23 13:15:00,1426.57,48.87,2952.78,1511.16,
2016-04-23 13:30:00,1407.01,47.1,2952.78,1476.56,
2016-04-23 13:45:00,1380.32,48.85,2952.78,1442.65,
2016-04-23 14:00:00,1347.15,47.58,2952.78,1404.3,
2016-04-23 14:15:00,1305.76,45.91,2952.78,1358.88,
2016-04-23 14:30:00,1255.92,41.6,2952.78,1305.37,
2016-04-23 14:45:00,1198.24,39.11,2952.78,1243.06,
2016-04-23 15:00:00,1130.88,37.36,2952.78,1170.81,
2016-04-23 15:15:00,1049.14,35.45,2952.78,1086.66,
2016-04-23 15:30:00,956.5,32.51,2952.78,991.93,
2016-04-23 15:45:00,856.43,28.76,2952.78,888.1,
2016-04-23 16:00:00,749.33,26.97,2952.78,777.65,
2016-04-23 16:15:00,637.54,24.71,2952.78,661.42,
2016-04-23 16:30:00,525.32,20.1,2952.78,543.6,
2016-04-23 16:45:00,416.79,16.91,2952.78,428.78,
2016-04-23 17:00:00,311.72,12.78,2952.78,318.61,
2016-04-23 17:15:00,221.76,9.96,2952.78,224.56,
2016-04-23 17:30:00,150.71,6.98,2952.78,152.4,
2016-04-23 17:45:00,109.21,4.36,2952.78,111.72,
2016-04-23 18:00:00,77.2,2.8,2952.78,79.55,
2016-04-23 18:15:00,42.71,1.26,2952.78,44.02,
2016-04-23 18:30:00,15.93,0.37,2952.78,16.34,
2016-04-23 18:45:00,1.62,0.02,2952.78,1.62,
2016-04-23 19:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 19:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 19:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 19:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 20:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 20:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 20:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 20:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 21:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 21:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 21:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 21:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 22:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 22:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 22:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 22:45:00,0.0,0.0,2952.78,0.0,
2016-04-23 23:00:00,0.0,0.0,2952.78,0.0,
2016-04-23 23:15:00,0.0,0.0,2952.78,0.0,
2016-04-23 23:30:00,0.0,0.0,2952.78,0.0,
2016-04-23 23:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 00:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 00:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 00:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 00:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 01:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 01:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 01:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 01:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 02:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 02:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 02:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 02:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 03:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 03:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 03:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 03:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 04:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 04:15:00,0.04,0.0,2952.78,0.0,
2016-04-24 04:30:00,6.82,0.03,2952.78,0.81,
2016-04-24 04:45:00,23.86,0.73,2952.78,21.42,
2016-04-24 05:00:00,48.61,1.68,2952.78,49.7,
2016-04-24 05:15:00,86.55,3.1,2952.78,91.66,
2016-04-24 05:30:00,140.34,4.85,2952.78,143.21,
2016-04-24 05:45:00,200.67,6.46,2952.78,190.67,
2016-04-24 06:00:00,264.54,8.96,2952.78,263.25,
2016-04-24 06:15:00,331.89,11.07,2952.78,325.66,
2016-04-24 06:30:00,400.23,13.07,2952.78,383.64,
2016-04-24 06:45:00,469.83,15.79,2952.78,462.41,
2016-04-24 07:00:00,538.69,17.93,2952.78,520.39,
2016-04-24 07:15:00,599.36,20.79,2952.78,610.7,
2016-04-24 07:30:00,650.75,23.61,2952.78,667.16,
2016-04-24 07:45:00,700.32,26.54,2952.78,705.35,
2016-04-24 08:00:00,747.94,29.1,2952.78,746.91,
2016-04-24 08:15:00,799.19,31.75,2952.78,796.63,
2016-04-24 08:30:00,853.45,33.35,2952.78,854.35,
2016-04-24 08:45:00,908.18,35.23,2952.78,916.43,
2016-04-24 09:00:00,961.7,36.14,2952.78,980.87,
2016-04-24 09:15:00,1005.29,35.28,2952.78,1039.89,
2016-04-24 09:30:00,1040.96,36.34,2952.78,1098.18,
2016-04-24 09:45:00,1077.39,40.96,2952.78,1158.91,
2016-04-24 10:00:00,1113.48,45.02,2952.78,1218.67,
2016-04-24 10:15:00,1143.31,44.34,2952.78,1270.81,
2016-04-24 10:30:00,1169.41,42.05,2952.78,1309.87,
2016-04-24 10:45:00,1196.99,43.92,2952.78,1339.88,
2016-04-24 11:00:00,1224.42,48.53,2952.78,1364.78,
2016-04-24 11:15:00,1249.53,54.77,2952.78,1379.83,
2016-04-24 11:30:00,1274.3,53.88,2952.78,1387.56,
2016-04-24 11:45:00,1299.37,53.65,2952.78,1396.53,
2016-04-24 12:00:00,1320.08,47.63,2952.78,1403.39,
2016-04-24 12:15:00,1326.05,46.23,2952.78,1397.25,
2016-04-24 12:30:00,1320.33,49.86,2952.78,1380.87,
2016-04-24 12:45:00,1312.01,49.72,2952.78,1364.97,
2016-04-24 13:00:00,1300.51,51.81,2952.78,1345.5,
2016-04-24 13:15:00,1284.1,46.97,2952.78,1311.41,
2016-04-24 13:30:00,1263.74,43.96,2952.78,1264.7,
2016-04-24 13:45:00,1239.21,48.43,2952.78,1217.07,
2016-04-24 14:00:00,1207.66,45.07,2952.78,1168.19,
2016-04-24 14:15:00,1164.0,42.58,2952.78,1114.61,
2016-04-24 14:30:00,1109.46,42.48,2952.78,1059.38,
2016-04-24 14:45:00,1046.93,39.83,2952.78,1000.12,
2016-04-24 15:00:00,977.18,39.3,2952.78,935.78,
2016-04-24 15:15:00,900.3,35.39,2952.78,865.69,
2016-04-24 15:30:00,817.38,31.15,2952.78,791.48,
2016-04-24 15:45:00,730.96,27.86,2952.78,713.91,
2016-04-24 16:00:00,642.27,26.46,2952.78,631.67,
2016-04-24 16:15:00,552.74,22.54,2952.78,544.63,
2016-04-24 16:30:00,463.41,19.51,2952.78,456.51,
2016-04-24 16:45:00,377.01,15.43,2952.78,370.62,
2016-04-24 17:00:00,293.88,11.4,2952.78,286.87,
2016-04-24 17:15:00,221.18,8.98,2952.78,213.79,
2016-04-24 17:30:00,159.28,6.36,2952.78,152.5,
2016-04-24 17:45:00,110.06,4.14,2952.78,104.83,
2016-04-24 18:00:00,70.88,2.52,2952.78,67.81,
2016-04-24 18:15:00,39.12,1.07,2952.78,37.8,
2016-04-24 18:30:00,14.94,0.24,2952.78,14.52,
2016-04-24 18:45:00,2.02,0.01,2952.78,1.94,
2016-04-24 19:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 19:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 19:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 19:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 20:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 20:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 20:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 20:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 21:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 21:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 21:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 21:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 22:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 22:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 22:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 22:45:00,0.0,0.0,2952.78,0.0,
2016-04-24 23:00:00,0.0,0.0,2952.78,0.0,
2016-04-24 23:15:00,0.0,0.0,2952.78,0.0,
2016-04-24 23:30:00,0.0,0.0,2952.78,0.0,
2016-04-24 23:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 00:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 00:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 00:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 00:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 01:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 01:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 01:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 01:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 02:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 02:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 02:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 02:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 03:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 03:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 03:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 03:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 04:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 04:15:00,0.26,0.0,2952.78,0.0,
2016-04-25 04:30:00,8.01,0.1,2952.78,2.85,
2016-04-25 04:45:00,26.09,0.63,2952.78,18.75,
2016-04-25 05:00:00,51.72,1.4,2952.78,41.24,
2016-04-25 05:15:00,94.7,2.5,2952.78,73.72,
2016-04-25 05:30:00,154.77,3.89,2952.78,114.77,
2016-04-25 05:45:00,216.68,5.69,2952.78,168.11,
2016-04-25 06:00:00,279.29,7.52,2952.78,222.26,
2016-04-25 06:15:00,346.05,8.94,2952.78,262.7,
2016-04-25 06:30:00,413.77,10.63,2952.78,313.73,
2016-04-25 06:45:00,482.73,12.19,2952.78,358.88,
2016-04-25 07:00:00,552.56,13.75,2952.78,406.42,
2016-04-25 07:15:00,620.78,16.03,2952.78,476.78,
2016-04-25 07:30:00,684.23,17.68,2952.78,511.45,
2016-04-25 07:45:00,741.27,18.2,2952.78,541.56,
2016-04-25 08:00:00,793.19,19.44,2952.78,568.92,
2016-04-25 08:15:00,838.97,20.58,2952.78,592.84,
2016-04-25 08:30:00,879.01,20.76,2952.78,613.21,
2016-04-25 08:45:00,915.5,21.85,2952.78,631.69,
2016-04-25 09:00:00,947.55,23.26,2952.78,648.2,
2016-04-25 09:15:00,970.75,23.89,2952.78,661.47,
2016-04-25 09:30:00,985.97,23.26,2952.78,671.62,
2016-04-25 09:45:00,997.64,23.33,2952.78,680.17,
2016-04-25 10:00:00,1004.02,23.71,2952.78,686.39,
2016-04-25 10:15:00,997.65,23.44,2952.78,685.13,
2016-04-25 10:30:00,979.44,22.25,2952.78,677.62,
2016-04-25 10:45:00,956.66,23.59,2952.78,670.21,
2016-04-25 11:00:00,930.84,23.58,2952.78,663.21,
2016-04-25 11:15:00,903.1,22.44,2952.78,658.22,
2016-04-25 11:30:00,873.69,21.77,2952.78,654.42,
2016-04-25 11:45:00,843.33,22.64,2952.78,649.11,
2016-04-25 12:00:00,812.23,22.94,2952.78,642.51,
2016-04-25 12:15:00,781.12,23.62,2952.78,634.68,
2016-04-25 12:30:00,750.11,22.53,2952.78,625.27,
2016-04-25 12:45:00,718.55,18.47,2952.78,615.02,
2016-04-25 13:00:00,686.35,17.65,2952.78,602.54,
2016-04-25 13:15:00,655.39,19.05,2952.78,582.93,
2016-04-25 13:30:00,625.13,19.37,2952.78,555.84,
2016-04-25 13:45:00,594.41,16.42,2952.78,526.09,
2016-04-25 14:00:00,563.35,13.5,2952.78,495.21,
2016-04-25 14:15:00,530.89,11.55,2952.78,461.74,
2016-04-25 14:30:00,497.3,9.38,2952.78,426.88,
2016-04-25 14:45:00,463.52,8.47,2952.78,392.62,
2016-04-25 15:00:00,430.04,8.19,2952.78,359.21,
2016-04-25 15:15:00,397.06,8.28,2952.78,328.46,
2016-04-25 15:30:00,364.31,7.89,2952.78,299.61,
2016-04-25 15:45:00,330.64,6.82,2952.78,270.09,
2016-04-25 16:00:00,296.61,6.15,2952.78,239.46,
2016-04-25 16:15:00,264.18,4.63,2952.78,206.48,
2016-04-25 16:30:00,233.51,3.04,2952.78,174.22,
2016-04-25 16:45:00,202.74,2.34,2952.78,143.77,
2016-04-25 17:00:00,170.19,2.09,2952.78,113.7,
2016-04-25 17:15:00,135.57,1.57,2952.78,85.84,
2016-04-25 17:30:00,100.46,1.01,2952.78,61.69,
2016-04-25 17:45:00,66.8,0.6,2952.78,42.04,
2016-04-25 18:00:00,40.89,0.35,2952.78,27.1,
2016-04-25 18:15:00,23.3,0.13,2952.78,15.34,
2016-04-25 18:30:00,9.36,0.02,2952.78,5.98,
2016-04-25 18:45:00,1.63,0.03,2952.78,0.96,
2016-04-25 19:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 19:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 19:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 19:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 20:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 20:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 20:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 20:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 21:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 21:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 21:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 21:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 22:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 22:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 22:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 22:45:00,0.0,0.0,2952.78,0.0,
2016-04-25 23:00:00,0.0,0.0,2952.78,0.0,
2016-04-25 23:15:00,0.0,0.0,2952.78,0.0,
2016-04-25 23:30:00,0.0,0.0,2952.78,0.0,
2016-04-25 23:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 00:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 00:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 00:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 00:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 01:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 01:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 01:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 01:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 02:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 02:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 02:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 02:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 03:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 03:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 03:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 03:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 04:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 04:15:00,0.69,0.0,2952.78,0.01,
2016-04-26 04:30:00,10.22,0.27,2952.78,8.01,
2016-04-26 04:45:00,30.68,1.31,2952.78,38.65,
2016-04-26 05:00:00,60.71,2.56,2952.78,75.59,
2016-04-26 05:15:00,108.63,4.22,2952.78,124.57,
2016-04-26 05:30:00,169.18,5.86,2952.78,173.24,
2016-04-26 05:45:00,234.54,8.09,2952.78,238.93,
2016-04-26 06:00:00,309.36,10.17,2952.78,301.6,
2016-04-26 06:15:00,388.45,12.43,2952.78,370.08,
2016-04-26 06:30:00,469.67,14.62,2952.78,437.22,
2016-04-26 06:45:00,553.42,15.89,2952.78,474.68,
2016-04-26 07:00:00,638.13,15.99,2952.78,474.56,
2016-04-26 07:15:00,717.18,18.49,2952.78,562.9,
2016-04-26 07:30:00,786.44,18.56,2952.78,594.75,
2016-04-26 07:45:00,850.73,17.83,2952.78,659.61,
2016-04-26 08:00:00,912.16,19.52,2952.78,719.88,
2016-04-26 08:15:00,974.01,20.87,2952.78,777.09,
2016-04-26 08:30:00,1035.38,21.48,2952.78,834.42,
2016-04-26 08:45:00,1095.52,24.57,2952.78,891.66,
2016-04-26 09:00:00,1154.32,27.83,2952.78,944.21,
2016-04-26 09:15:00,1207.91,28.97,2952.78,980.95,
2016-04-26 09:30:00,1257.33,31.82,2952.78,1005.73,
2016-04-26 09:45:00,1305.19,31.47,2952.78,1027.71,
2016-04-26 10:00:00,1345.59,34.53,2952.78,1049.21,
2016-04-26 10:15:00,1360.1,33.6,2952.78,1069.92,
2016-04-26 10:30:00,1352.81,32.74,2952.78,1094.24,
2016-04-26 10:45:00,1341.46,33.39,2952.78,1119.08,
2016-04-26 11:00:00,1328.41,35.12,2952.78,1141.77,
2016-04-26 11:15:00,1314.01,37.32,2952.78,1141.43,
2016-04-26 11:30:00,1297.16,37.48,2952.78,1122.96,
2016-04-26 11:45:00,1277.07,35.25,2952.78,1102.89,
2016-04-26 12:00:00,1252.06,38.72,2952.78,1085.88,
2016-04-26 12:15:00,1216.76,41.33,2952.78,1075.25,
2016-04-26 12:30:00,1174.18,33.56,2952.78,1069.4,
2016-04-26 12:45:00,1130.52,30.08,2952.78,1063.74,
2016-04-26 13:00:00,1084.92,31.43,2952.78,1056.01,
2016-04-26 13:15:00,1039.66,30.4,2952.78,1039.87,
2016-04-26 13:30:00,996.14,32.93,2952.78,1019.45,
2016-04-26 13:45:00,952.61,31.27,2952.78,999.24,
2016-04-26 14:00:00,906.75,27.94,2952.78,974.4,
2016-04-26 14:15:00,855.5,28.89,2952.78,937.47,
2016-04-26 14:30:00,800.1,28.24,2952.78,891.71,
2016-04-26 14:45:00,743.37,27.82,2952.78,842.31,
2016-04-26 15:00:00,685.41,28.43,2952.78,788.93,
2016-04-26 15:15:00,626.81,27.35,2952.78,733.23,
2016-04-26 15:30:00,568.41,23.26,2952.78,675.43,
2016-04-26 15:45:00,509.75,21.05,2952.78,613.59,
2016-04-26 16:00:00,451.03,22.31,2952.78,547.84,
2016-04-26 16:15:00,392.85,21.55,2952.78,482.79,
2016-04-26 16:30:00,336.65,18.28,2952.78,419.75,
2016-04-26 16:45:00,282.45,14.22,2952.78,353.46,
2016-04-26 17:00:00,229.23,10.64,2952.78,285.78,
2016-04-26 17:15:00,180.34,8.32,2952.78,219.64,
2016-04-26 17:30:00,136.49,5.9,2952.78,158.75,
2016-04-26 17:45:00,91.12,4.31,2952.78,106.28,
2016-04-26 18:00:00,52.45,2.9,2952.78,66.62,
2016-04-26 18:15:00,28.8,1.6,2952.78,38.66,
2016-04-26 18:30:00,12.12,0.65,2952.78,16.84,
2016-04-26 18:45:00,2.4,0.11,2952.78,3.44,
2016-04-26 19:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 19:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 19:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 19:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 20:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 20:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 20:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 20:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 21:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 21:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 21:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 21:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 22:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 22:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 22:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 22:45:00,0.0,0.0,2952.78,0.0,
2016-04-26 23:00:00,0.0,0.0,2952.78,0.0,
2016-04-26 23:15:00,0.0,0.0,2952.78,0.0,
2016-04-26 23:30:00,0.0,0.0,2952.78,0.0,
2016-04-26 23:45:00,0.0,0.0,2952.78,0.0,
2016-04-27 00:00:00,0.0,0.0,2952.78,0.0,
2016-04-27 00:15:00,0.0,0.0,2952.78,0.0,
2016-04-27 00:30:00,0.0,0.0,2952.78,0.0,
